inlier,x,y,X,Y,Z,conf
1.0,330.0,226.0,41.220738887786865,68.67511653900146,-14.998183488845825,0.7375250458717346
1.0,334.0,226.0,39.062759816646576,75.05574035644531,-16.0276540517807,0.9217749834060669
1.0,338.0,226.0,37.56357741355896,79.84960114955902,-17.77005422115326,0.8935820460319519
1.0,342.0,226.0,36.1965868473053,84.2046332359314,-20.86434006690979,0.8225162625312805
1.0,346.0,226.0,33.57572317123413,88.20754432678223,-24.083801746368408,0.7129724621772766
1.0,350.0,226.0,32.59700870513916,91.81796264648438,-25.709548950195312,0.48981720209121704
1.0,354.0,226.0,29.93801259994507,98.28435230255127,-25.295331239700317,0.6499890089035034
1.0,358.0,226.0,27.989367485046387,105.48843479156494,-24.51389741897583,0.7334359288215637
1.0,362.0,226.0,26.73215627670288,113.05835556983948,-21.262351512908936,0.6729331612586975
1.0,366.0,226.0,23.643131256103516,118.3284649848938,-16.47187852859497,0.19781476259231567
0.0,370.0,226.0,38.38265609741211,122.6471896469593,-9.172588884830475,0.10115896910429001
0.0,374.0,226.0,42.73703145980835,120.88850581645966,-7.1699676513671875,0.051705967634916306
1.0,282.0,230.0,53.293924797326326,0.09367930889129639,-2.1308088302612305,0.4323631525039673
1.0,286.0,230.0,53.29480189085007,4.653209686279297,-3.5731101632118225,0.7388797402381897
1.0,290.0,230.0,52.94643694162369,9.505908966064453,-5.381422162055969,0.7790821194648743
1.0,294.0,230.0,51.06972551345825,14.99121379852295,-7.169685125350952,0.7134817838668823
1.0,298.0,230.0,48.51207113265991,21.272356033325195,-8.300081014633179,0.32430368661880493
1.0,298.0,230.0,48.741769909858704,20.998619556427002,-7.221931457519531,0.37852874398231506
1.0,302.0,230.0,46.95435190200806,26.500420212745667,-7.886452674865723,0.48438623547554016
1.0,306.0,230.0,43.22564423084259,36.46165657043457,-8.488040685653687,0.23582713305950165
1.0,306.0,230.0,45.147915840148926,31.14488172531128,-7.639034271240234,0.3527933359146118
1.0,310.0,230.0,42.55509039759636,39.295193672180176,-8.989035725593567,0.7143149375915527
1.0,314.0,230.0,42.06764221191406,44.19047546386719,-10.322556659579277,0.8873756527900696
1.0,318.0,230.0,40.19927978515625,50.90872383117676,-11.582901358604431,0.9276242852210999
1.0,322.0,230.0,38.77668309211731,55.79583978652954,-13.139385223388672,0.9256107807159424
1.0,326.0,230.0,37.3436975479126,60.92582988739014,-14.294539451599121,0.9244430065155029
1.0,330.0,230.0,35.90808820724487,66.56282711029053,-15.279285907745361,0.4558122754096985
1.0,330.0,230.0,35.51060891151428,66.32223987579346,-15.2720308303833,0.49244794249534607
1.0,334.0,230.0,33.41569519042969,72.47671747207642,-14.990047454833984,0.888719916343689
1.0,338.0,230.0,31.739161014556885,78.78319656848907,-16.752189695835114,0.8220812678337097
1.0,342.0,230.0,30.002890586853027,83.38947415351868,-19.2119859457016,0.7351526021957397
1.0,346.0,230.0,28.41848659515381,87.11957359313965,-22.536968231201172,0.6496006846427917
1.0,350.0,230.0,24.70384979248047,92.8236198425293,-23.911722749471664,0.20867931842803955
1.0,350.0,230.0,27.931509971618652,90.80869388580322,-24.868736267089844,0.37909412384033203
1.0,354.0,230.0,24.94514712691307,96.67585945129395,-24.9923956990242,0.6382884979248047
1.0,358.0,230.0,22.3427414894104,102.63151264190674,-25.300191044807434,0.721998929977417
1.0,362.0,230.0,20.245930194854736,109.71772539615631,-23.243258595466614,0.7159211039543152
1.0,366.0,230.0,18.21421527862549,117.25764799118042,-17.434406280517578,0.3824591636657715
0.0,370.0,230.0,16.348831176757812,117.56655883789062,-13.855191230773926,0.05224960669875145
0.0,370.0,230.0,3.4860100746154785,119.79197406768799,-5.08279550075531,0.09313488006591797
0.0,370.0,230.0,33.17525863647461,122.7498192191124,-9.370855629444122,0.051886722445487976
0.0,374.0,230.0,-3.9047629833221436,121.17153692245483,-2.7597066164016724,0.04610636457800865
0.0,374.0,230.0,38.92074012756348,121.94788184762001,-6.934696197509766,0.029914071783423424
1.0,214.0,234.0,71.95844972133636,-87.9281759262085,-13.184106349945068,0.1732366681098938
1.0,218.0,234.0,71.66252934932709,-82.76419830322266,-14.46513056755066,0.15436330437660217
1.0,222.0,234.0,69.3547043800354,-77.2970449924469,6.261945724487305,0.05288080498576164
1.0,222.0,234.0,71.54800391197205,-78.68546867370605,-15.758891820907593,0.09689392894506454
1.0,226.0,234.0,67.94373321533203,-68.07566738128662,-11.287773132324219,0.05245199054479599
1.0,226.0,234.0,68.00135612487793,-73.31269860267639,5.506805419921875,0.06053982302546501
1.0,226.0,234.0,71.00698029994965,-75.13907623291016,-18.329146564006805,0.04454384371638298
1.0,266.0,234.0,52.856196612119675,-16.69054412841797,-1.5764107704162598,0.09716490656137466
0.0,266.0,234.0,51.467034339904785,-26.096280097961426,-0.13730597496032715,0.06873458623886108
1.0,270.0,234.0,52.97329422831535,-14.163713455200195,-2.966424822807312,0.21217338740825653
1.0,274.0,234.0,52.66176998615265,-11.273731231689453,-4.370108366012573,0.33869481086730957
1.0,278.0,234.0,51.8627986907959,-6.6723222732543945,-6.0886077880859375,0.6151989698410034
1.0,282.0,234.0,51.461395621299744,-2.4619369506835938,-7.454345226287842,0.8496907353401184
1.0,286.0,234.0,51.051875829696655,2.3426458835601807,-8.847196578979492,0.8902559280395508
1.0,290.0,234.0,48.760910987854004,7.400461673736572,-11.15132761001587,0.8560101389884949
1.0,294.0,234.0,46.08153820037842,12.474089622497559,-12.460143089294434,0.7821681499481201
1.0,298.0,234.0,43.742319107055664,17.154900550842285,-13.446868896484375,0.33974534273147583
1.0,298.0,234.0,45.46274185180664,17.832975387573242,-12.679593086242676,0.460278183221817
1.0,302.0,234.0,44.49763488769531,23.586157977581024,-13.050853252410889,0.7539792060852051
1.0,306.0,234.0,42.665730476379395,29.14037275314331,-12.979275226593018,0.7890822887420654
1.0,310.0,234.0,40.29726600646973,33.202712059020996,-12.671175956726074,0.6776549220085144
1.0,314.0,234.0,38.562992572784424,40.573856353759766,-13.158085346221924,0.8001478910446167
1.0,318.0,234.0,36.38894701004028,46.49000787734985,-13.562854528427124,0.9223406314849854
1.0,322.0,234.0,33.63851070404053,52.89279758930206,-14.981927394866943,0.9174229502677917
1.0,326.0,234.0,31.683533668518066,58.3966760635376,-15.284464359283447,0.9103890061378479
1.0,330.0,234.0,29.70517349243164,64.57606983184814,-15.104701519012451,0.679074227809906
1.0,334.0,234.0,27.588449478149414,70.0352087020874,-15.571898579597473,0.5896198749542236
1.0,338.0,234.0,24.95333957672119,76.62460207939148,-15.307770848274231,0.4127494692802429
1.0,338.0,234.0,26.11744785308838,77.30032658576965,-15.768598437309265,0.35361042618751526
1.0,342.0,234.0,22.86232089996338,81.91988563537598,-17.255515545606613,0.5002608895301819
1.0,346.0,234.0,23.366299629211426,85.86239242553711,-20.20902943611145,0.4084596335887909
1.0,346.0,234.0,23.968945503234863,86.325918674469,-20.828115463256836,0.2953643500804901
1.0,350.0,234.0,20.721672534942627,88.77298069000244,-24.016010284423828,0.35632315278053284
1.0,350.0,234.0,23.60421848297119,89.66724491119385,-24.150879383087158,0.2185794711112976
1.0,354.0,234.0,19.262942790985107,95.44849300384521,-25.306567549705505,0.6313181519508362
1.0,358.0,234.0,17.190698623657227,100.03191947937012,-26.41737699508667,0.6655308604240417
1.0,362.0,234.0,14.064240455627441,106.9699821472168,-25.61928427219391,0.5595676898956299
1.0,366.0,234.0,12.869477272033691,115.33634948730469,-19.882541179656982,0.3304307162761688
1.0,366.0,234.0,11.0302095413208,115.04555892944336,-21.4447124004364,0.20776799321174622
1.0,370.0,234.0,12.788012504577637,116.71721935272217,-15.551637649536133,0.06888213753700256
0.0,370.0,234.0,3.3929553031921387,118.4726996421814,-8.118433833122253,0.10239183157682419
0.0,370.0,234.0,4.837962627410889,114.30723810195923,-19.59540605545044,0.08538343012332916
1.0,210.0,238.0,71.78491652011871,-95.61250039935112,-16.422085642814636,0.2083689421415329
1.0,214.0,238.0,70.76572942733765,-91.3971619606018,-19.110175132751465,0.489734023809433
1.0,218.0,238.0,69.9105315208435,-87.43701267242432,-21.12419629096985,0.4903760850429535
1.0,222.0,238.0,69.55738878250122,-82.67674255371094,-23.25495147705078,0.2327851951122284
1.0,222.0,238.0,67.62487983703613,-83.37071704864502,-30.61342716217041,0.41273754835128784
1.0,226.0,238.0,65.10667514801025,-78.64213180541992,-30.365350246429443,0.41246071457862854
1.0,230.0,238.0,62.777124881744385,-66.60797023773193,-19.31505584716797,0.1629597693681717
1.0,230.0,238.0,61.95438838005066,-74.61556959152222,-30.170217514038086,0.1263599544763565
1.0,234.0,238.0,62.56198453903198,-63.05690383911133,-18.612422466278076,0.21774674952030182
1.0,238.0,238.0,62.39755845069885,-59.96873688697815,-17.388678073883057,0.2296348363161087
1.0,242.0,238.0,61.41628813743591,-57.24070279300213,-18.78206443786621,0.3224203288555145
1.0,246.0,238.0,59.9014230966568,-52.69398355484009,-20.97511315345764,0.31578347086906433
1.0,250.0,238.0,58.77897146344185,-48.04050254821777,-21.920160055160522,0.3100675046443939
1.0,254.0,238.0,58.379681289196014,-44.76274108886719,-22.3245906829834,0.26378563046455383
1.0,258.0,238.0,57.51401615142822,-42.02530574798584,-21.93704843521118,0.13719546794891357
1.0,258.0,238.0,56.62381064891815,-36.66917431354523,-11.078635573387146,0.08603488653898239
1.0,262.0,238.0,54.58689641952515,-31.80705976486206,-8.425459265708923,0.28239989280700684
1.0,266.0,238.0,50.25239562988281,-24.880244374275208,-8.000784873962402,0.19561736285686493
1.0,266.0,238.0,52.811026096343994,-26.949938774108887,-6.500000357627869,0.18388119339942932
1.0,270.0,238.0,50.558600187301636,-17.75596046447754,-7.367460012435913,0.2534382939338684
1.0,270.0,238.0,48.532755851745605,-19.430471420288086,-7.419405460357666,0.29208898544311523
1.0,274.0,238.0,49.58553099632263,-13.598265647888184,-9.547578811645508,0.49791884422302246
1.0,278.0,238.0,48.23321866989136,-8.925856590270996,-11.112782001495361,0.6579376459121704
1.0,282.0,238.0,46.74526643753052,-4.203098297119141,-12.533072471618652,0.7212271094322205
1.0,286.0,238.0,45.10432815551758,0.0852280855178833,-13.35589599609375,0.7286665439605713
1.0,290.0,238.0,42.62494945526123,4.353182554244995,-14.284647941589355,0.6932161450386047
1.0,294.0,238.0,40.388532638549805,9.3043212890625,-15.483061790466309,0.388689249753952
1.0,294.0,238.0,42.67276573181152,9.552963256835938,-13.67795729637146,0.3066757917404175
1.0,298.0,238.0,40.881553649902344,15.452770233154297,-14.892384767532349,0.7051475048065186
1.0,302.0,238.0,39.10611343383789,20.546374320983887,-15.564719796180725,0.7972222566604614
1.0,306.0,238.0,37.273786544799805,26.521270513534546,-15.172111511230469,0.8416188955307007
1.0,310.0,238.0,35.570186614990234,31.982946395874023,-14.705020189285278,0.9007954001426697
1.0,314.0,238.0,33.63395643234253,37.86532688140869,-14.933639764785767,0.7785439491271973
1.0,318.0,238.0,32.812554359436035,43.36379814147949,-16.05851697921753,0.5472193956375122
1.0,322.0,238.0,29.62466049194336,50.2405059337616,-17.06420373916626,0.5363366603851318
1.0,322.0,238.0,31.293821334838867,50.1950888633728,-15.711673498153687,0.3418683111667633
1.0,326.0,238.0,27.614253997802734,56.069098472595215,-16.87818717956543,0.4115234911441803
1.0,326.0,238.0,28.364880561828613,56.00342273712158,-15.708675265312195,0.4597189426422119
1.0,330.0,238.0,25.762404441833496,62.427268981933594,-13.878788232803345,0.34385061264038086
1.0,330.0,238.0,26.270121574401855,62.3061466217041,-15.458932638168335,0.3412711024284363
1.0,334.0,238.0,22.54436492919922,67.70400762557983,-14.28681468963623,0.6657818555831909
1.0,338.0,238.0,20.47867727279663,73.22144865989685,-14.961276292800903,0.6842998266220093
1.0,342.0,238.0,18.612342357635498,78.810959815979,-16.845685198903084,0.7224605679512024
1.0,346.0,238.0,17.06163501739502,84.24712562561035,-20.233853816986084,0.8086650371551514
1.0,350.0,238.0,16.009486198425293,87.61936473846436,-23.98418092727661,0.7964312434196472
1.0,354.0,238.0,14.369915008544922,93.36559104919434,-26.327126026153564,0.2769596576690674
1.0,354.0,238.0,14.930866241455078,91.16326522827148,-27.51895809173584,0.25844570994377136
1.0,354.0,238.0,14.04620361328125,94.07307815551758,-25.352688252925873,0.306496798992157
1.0,358.0,238.0,11.833455085754395,98.62285423278809,-26.63662552833557,0.3225695490837097
1.0,358.0,238.0,11.338860511779785,100.58918857574463,-25.640143990516663,0.4954264461994171
1.0,362.0,238.0,9.123312950134277,107.90509057044983,-24.901706635951996,0.5479876399040222
1.0,366.0,238.0,6.903768539428711,113.71674013137817,-22.20677137374878,0.43749505281448364
0.0,370.0,238.0,0.777306318283081,117.9766411781311,-10.075623869895935,0.08171844482421875
0.0,370.0,238.0,1.7256669998168945,112.51317071914673,-20.94273567199707,0.13171033561229706
1.0,202.0,242.0,70.0690381526947,-106.07574462890625,-15.129603862762451,0.26728662848472595
1.0,206.0,242.0,69.65362524986267,-104.20724487304688,-21.36850595474243,0.4647136330604553
1.0,210.0,242.0,69.11926507949829,-100.08056592941284,-25.472337245941162,0.5865628123283386
1.0,214.0,242.0,68.20506143569946,-95.94960823655128,-28.168940544128418,0.4227932393550873
1.0,214.0,242.0,66.44977712631226,-93.74383926391602,-34.94161069393158,0.32181814312934875
1.0,218.0,242.0,66.58079767227173,-90.57015705108643,-35.74570822715759,0.6996269226074219
1.0,222.0,242.0,65.74715805053711,-86.50904130935669,-36.04500871896744,0.8061047792434692
1.0,226.0,242.0,64.25878238677979,-81.97639447450638,-35.79750907421112,0.8004961609840393
1.0,230.0,242.0,62.37384605407715,-78.1720700263977,-34.86596179008484,0.6860655546188354
1.0,234.0,242.0,59.76031005382538,-68.44965362548828,-24.83857075124979,0.25722256302833557
1.0,234.0,242.0,59.880633135093376,-73.9144868850708,-32.16750431060791,0.3457645773887634
1.0,238.0,242.0,59.05655203014612,-64.90492725372314,-24.48601672053337,0.5251624584197998
1.0,242.0,242.0,58.19886189699173,-61.12721109390259,-24.683798149228096,0.6900697946548462
1.0,246.0,242.0,57.178752064704895,-56.77073097229004,-25.119071900844574,0.6949165463447571
1.0,250.0,242.0,55.06621599197388,-51.948822021484375,-26.166432738304138,0.7222163677215576
1.0,254.0,242.0,53.69811248779297,-47.70095252990723,-27.499704360961914,0.7012190222740173
1.0,258.0,242.0,52.919766902923584,-43.686763763427734,-27.917794704437256,0.6003471612930298
1.0,262.0,242.0,51.69588327407837,-40.233537673950195,-28.033446311950684,0.23201443254947662
1.0,262.0,242.0,52.41323661804199,-31.975292205810547,-15.419813483953476,0.15160635113716125
1.0,266.0,242.0,48.45815658569336,-27.548770785331726,-11.910745859146118,0.3812159299850464
1.0,270.0,242.0,46.429460525512695,-21.607136249542236,-10.773507595062256,0.43365827202796936
1.0,274.0,242.0,45.032880783081055,-16.906570434570312,-12.010048389434814,0.4155888259410858
1.0,278.0,242.0,43.76325178146362,-11.553650856018066,-13.46577262878418,0.3299217224121094
1.0,282.0,242.0,41.73305416107178,-6.445488929748535,-14.632147789001465,0.18787574768066406
1.0,282.0,242.0,43.3899302482605,-7.479656219482422,-14.785823941230774,0.11635728180408478
1.0,282.0,242.0,43.362701416015625,-7.720974922180176,-13.449247628450394,0.09999629855155945
1.0,286.0,242.0,39.969672203063965,-1.979996919631958,-14.8489990234375,0.13692905008792877
1.0,286.0,242.0,41.99008750915527,-2.8298752158880234,-14.051379144191742,0.21471795439720154
1.0,290.0,242.0,39.4986629486084,1.6583781242370605,-14.538596391677856,0.22442804276943207
1.0,294.0,242.0,35.985124588012695,7.62156867980957,-14.198162317276001,0.15852299332618713
1.0,294.0,242.0,37.025994300842285,6.52034854888916,-15.56476104259491,0.19214221835136414
1.0,298.0,242.0,35.074191093444824,12.024660110473633,-16.063363909721375,0.4425734877586365
1.0,302.0,242.0,32.999544620513916,17.517577648162842,-16.997884809970856,0.6356732249259949
1.0,306.0,242.0,30.363837480545044,23.564984500408173,-16.906234115362167,0.7720926403999329
1.0,310.0,242.0,28.706233739852905,29.56453561782837,-16.791370153427124,0.81546950340271
